video_title,video_url,timestamp,channel,channel_url
Je hebt naar The best competitions you’ll ever see 😂 gekeken,https://www.youtube.com/watch?v=9cCuoRymtNk,2023-07-20,Omar Raja - ESPN,https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ
Je hebt naar COND@MS gekeken,https://www.youtube.com/watch?v=1Yiit_-cxL8,2023-07-20,Bebahan,https://www.youtube.com/channel/UC82rNcKjcMnllk_P2cxheJw
Je hebt naar Mike Tyson's Inspiration. gekeken,https://www.youtube.com/watch?v=HE-NpBlDa7g,2023-07-20,JJ_editz,https://www.youtube.com/channel/UCHVtEeNjPEbKRYPHp5wGH9A
Je hebt naar Pink Punk oder doch Goth: Was ist dein NOW-Trend? gekeken,https://www.youtube.com/watch?v=ok38Pvt8jI4,2023-07-20,Unknown,
Je hebt naar #Dodgeball #Highlights - 213 gekeken,https://www.youtube.com/watch?v=aznhG8Df3hY,2023-07-20,Connor Lyou,https://www.youtube.com/channel/UCsp0L7VCoq51POqo4L_mVAQ
Je hebt naar 😱 This guy caught on FIRE during the show! #shorts gekeken,https://www.youtube.com/watch?v=0bmUtWYJIms,2023-07-20,JPland21,https://www.youtube.com/channel/UCFLO0rldPrGNsbHCP0Yz5TA
Je hebt naar https://www.youtube.com/watch?v=U83LaJ5hybI gekeken,https://www.youtube.com/watch?v=U83LaJ5hybI,2023-07-20,Unknown,
Je hebt naar https://www.youtube.com/watch?v=YzzesYGIZiw gekeken,https://www.youtube.com/watch?v=YzzesYGIZiw,2023-07-20,Unknown,
Je hebt naar Rating Stangers at football goes Crazy 🤯⚽️ (best Skills !) #shorts gekeken,https://www.youtube.com/watch?v=-AUhJWxoGBo,2023-07-20,Tuvok12,https://www.youtube.com/channel/UCeJQ-3Bs7AAN5m8HUbHG4-g
Je hebt naar Verwacht jij de komende tijd een hogere of lagere rente? #shorts gekeken,https://www.youtube.com/watch?v=y1OQVGm_i1s,2023-07-20,Madelon Vos,https://www.youtube.com/channel/UCHbXl8q3lcPyjPaGSLbGKcw
Je hebt naar How Fat am I really? (Sleeper Build) gekeken,https://www.youtube.com/watch?v=ZYseGZ_nJKc,2023-07-20,Brently G,https://www.youtube.com/channel/UC-vcNOAfcpm_lx_hkE-vNXg
Je hebt naar Biggest Choker Moments… (Sean Edition) #trickshot #carsonhockey #trickshots gekeken,https://www.youtube.com/watch?v=VjMRpF5Y_s4,2023-07-20,Carson Hockey,https://www.youtube.com/channel/UCTJLP240qyOLchOPWV27row
Je hebt naar Temu Sale gekeken,https://www.youtube.com/watch?v=8Cjveufimxo,2023-07-20,Unknown,
Je hebt naar https://www.youtube.com/watch?v=kkObd7qk4qs gekeken,https://www.youtube.com/watch?v=kkObd7qk4qs,2023-07-20,Unknown,
Je hebt naar Calfreezy Fan Has INSANE Talent! 😱 gekeken,https://www.youtube.com/watch?v=ipLAsJI78VA,2023-07-20,Calfreezy,https://www.youtube.com/channel/UC9-3c4LzdzT_HvW3Xuti9wg
Je hebt naar https://www.youtube.com/watch?v=n8sOQG2rg6U gekeken,https://www.youtube.com/watch?v=n8sOQG2rg6U,2023-07-20,Unknown,
Je hebt naar Can you tell the difference? 😂 gekeken,https://www.youtube.com/watch?v=6q0fgN905tI,2023-07-20,TheOfficialLoganPaul,https://www.youtube.com/channel/UCbwMZHCMpBiOWfYLBOH-9Qw
Je hebt naar 😳😳😳 (via @Dennis Teo) #shorts gekeken,https://www.youtube.com/watch?v=vyXuAwg4R2s,2023-07-20,SportsNation,https://www.youtube.com/channel/UCQZi2YXSxc6BSK4mZHql8ag
Je hebt naar Tate thinks basketball is G*Y? 😂 gekeken,https://www.youtube.com/watch?v=t7btcZ_fkyY,2023-07-20,Cobra Secrets,https://www.youtube.com/channel/UCcfnxo7oH5ArMYaWYqT0Gtg
Je hebt naar Japanese Street Performer At The Edinburgh Fringe gekeken,https://www.youtube.com/watch?v=PXMS2aSMEmQ,2023-07-20,Ruairidh Mason,https://www.youtube.com/channel/UCZTaUI-gdlGC7G08V_4Rjsg
Je hebt naar How We Broke The Trampoline Height Record 🤯 gekeken,https://www.youtube.com/watch?v=4qGAzCTkcOs,2023-07-20,Radial Flipz,https://www.youtube.com/channel/UCYTUnloQFVB9fVTM7Nq2fPw
Je hebt naar 15 Years Old Kid Destroys Only Fans Feminist #shorts gekeken,https://www.youtube.com/watch?v=prG2KThhvr8,2023-07-20,William Tiger Crypto X,https://www.youtube.com/channel/UCGhTb0XW11sOLp7u_Z7LnRg
Je hebt naar Jetzt sparen gekeken,https://www.youtube.com/watch?v=ocNt-WstcOs,2023-07-20,Unknown,
Je hebt naar https://www.youtube.com/watch?v=cVc7OWdtTYQ gekeken,https://www.youtube.com/watch?v=cVc7OWdtTYQ,2023-07-20,Unknown,
Je hebt naar FaceTiming with @MrBeast 📱 gekeken,https://www.youtube.com/watch?v=pBuEB5YYQCw,2023-07-20,Reed D,https://www.youtube.com/channel/UCsTQoY34jli0-oFKMyj0YVg
Je hebt naar Tape Layers Vs Wall Climb 😬 gekeken,https://www.youtube.com/watch?v=HSKxFqkk0kM,2023-07-20,Matt Larose,https://www.youtube.com/channel/UCATWUurs5SImDMX_prUtxng
Je hebt naar Which one hurt more? Last year or now? gekeken,https://www.youtube.com/watch?v=0Wjf4HQNoKw,2023-07-20,fouseyTUBE,https://www.youtube.com/channel/UC1r4VtVE__5K6c_L_3Vlxxg
Je hebt naar Jake Paul Shaves His Beard “Freinds React” #tikTok gekeken,https://www.youtube.com/watch?v=R2kuLsKXJjc,2023-07-20,YaitsTac,https://www.youtube.com/channel/UCGlwaDSesS1-hf0i6RjyJvA
Je hebt naar minecraft pickaxe logic.....PART 6  #minecraft #shortvideo #trending #gamerfleet #minecraftfans gekeken,https://www.youtube.com/watch?v=EaBqIv6b1Vk,2023-07-20,PagalxGaming,https://www.youtube.com/channel/UCk8WxEQTk7SVPR0_yNOS3lw
Je hebt naar https://www.youtube.com/watch?v=ieOySZtfymQ gekeken,https://www.youtube.com/watch?v=ieOySZtfymQ,2023-07-20,Unknown,
Je hebt naar video mammaly kw15 luckybelly josina storytelling darmprobleme v2 1 ctr 9zu16 gekeken,https://www.youtube.com/watch?v=X5H0QXy9RdQ,2023-07-20,Unknown,
Je hebt naar Her face at the end #prank #omegle #shocked #comedyprank #funny #comedy gekeken,https://www.youtube.com/watch?v=vJQ6Rj-X4vA,2023-07-20,Jesse Velosa,https://www.youtube.com/channel/UCflPux62TDLc_SiRsLZYIGA
Je hebt naar King of comebacks fr #shorts gekeken,https://www.youtube.com/watch?v=ELAopQIsccQ,2023-07-20,Matthew Scriv,https://www.youtube.com/channel/UCFc1LJMScx23kxOKjBvMnAg
Je hebt naar Cristiano ronaldo but with high pitch voice|#cr7 #cristianoronaldo #funny gekeken,https://www.youtube.com/watch?v=pOsmhpvhj2o,2023-07-20,Play Gaming,https://www.youtube.com/channel/UC1hoMEO75Pquxocmga62G9w
Je hebt naar He didn't hold back 😳 #shorts #comedy gekeken,https://www.youtube.com/watch?v=UsrgGjsdki8,2023-07-20,Riley Mae,https://www.youtube.com/channel/UCwDfuIKunIECYlUm6T7XPVQ
Je hebt naar https://www.youtube.com/watch?v=3dXrC45QrpY gekeken,https://www.youtube.com/watch?v=3dXrC45QrpY,2023-07-20,Unknown,
Je hebt naar Speed difference is crazy😳 #shorts gekeken,https://www.youtube.com/watch?v=AGnUy-19o60,2023-07-20,Track Center,https://www.youtube.com/channel/UC1VTUfQBmJ0QB1o63c1Yi0Q
Je hebt naar https://www.youtube.com/watch?v=ryl7KZ5JhiM gekeken,https://www.youtube.com/watch?v=ryl7KZ5JhiM,2023-07-20,Unknown,
Je hebt naar https://www.youtube.com/watch?v=lgDFPGB7Ptk gekeken,https://www.youtube.com/watch?v=lgDFPGB7Ptk,2023-07-20,Unknown,
Je hebt naar VIRAL teeth brightening trend explained  😮 gekeken,https://www.youtube.com/watch?v=7pxv_PJ6AVY,2023-07-20,Unknown,
Je hebt naar How to Defeat Turkish ice cream man #Shorts #funny #turkey gekeken,https://www.youtube.com/watch?v=eE6l67IScOo,2023-07-20,Ahmad Alkhatib,https://www.youtube.com/channel/UCEabj-ya2-2KstkRBN5nBYg
Je hebt naar Stylist's act of kindness makes man look like different person gekeken,https://www.youtube.com/watch?v=kM3aZY86Y84,2023-07-20,Nurlan Tehmezli,https://www.youtube.com/channel/UCrEsIrbp7JJNuN4rebV5eUg
Je hebt naar #bodybuilding #gym #workout #fitness #fitnessmotivation #gymlife #armworkout gekeken,https://www.youtube.com/watch?v=z2jCY_0wKXU,2023-07-20,Dharmesh fitness,https://www.youtube.com/channel/UCK8E8F3Lu9ismDf4EIz4W0Q
Je hebt naar Creating THE SAME outfit WITH and WITHOUT the viral T-SHIRT HACK 😱 Save for later #fashion #style gekeken,https://www.youtube.com/watch?v=vve5Vlb1G4k,2023-07-20,Noah Altink,https://www.youtube.com/channel/UC5ZeYz-8k8Cmj28XGKPLxlg
Je hebt naar What’s in there?!?!🧐 #learnwithme #spraypaint #didyouknow gekeken,https://www.youtube.com/watch?v=cI13LGGCf-8,2023-07-20,Casey VanArsdale,https://www.youtube.com/channel/UCbNqv8cbg6t-VQAFYwNCpeA
Je hebt naar https://www.youtube.com/watch?v=gpCck9ga-Lw gekeken,https://www.youtube.com/watch?v=gpCck9ga-Lw,2023-07-20,Unknown,
Je hebt naar https://www.youtube.com/watch?v=p29NXAztDHc gekeken,https://www.youtube.com/watch?v=p29NXAztDHc,2023-07-20,Unknown,
Je hebt naar Rest In Peace Jo Lindner (Joesthetics) #sadfact #death #shorts gekeken,https://www.youtube.com/watch?v=xQqdlhc6wU8,2023-07-20,Fun Facts With HH,https://www.youtube.com/channel/UCEcrhr1NJRVEzJbNtwnP1-g
Je hebt naar Eure APEROL SUNday VIBES Party #Shorts gekeken,https://www.youtube.com/watch?v=kym9IMXxljg,2023-07-20,Unknown,
Je hebt naar She wants to bite it? #comedy #prank #funny #shorts gekeken,https://www.youtube.com/watch?v=DXwzpqYRWNs,2023-07-20,Jesse Velosa,https://www.youtube.com/channel/UCflPux62TDLc_SiRsLZYIGA
"Je hebt naar Exposing A $500,000 SCAM In Thailand 🤯 | #shorts #viral #sampepperlive gekeken",https://www.youtube.com/watch?v=_68NCnwilsQ,2023-07-20,Sam,https://www.youtube.com/channel/UCKGiTasUqLcZUuUjQiyKotw
Je hebt naar Mark Wahlberg claims he can do 40 clean pull-ups gekeken,https://www.youtube.com/watch?v=oBShyBMkMio,2023-07-20,brockfit__,https://www.youtube.com/channel/UCt64vw-mR-wcpuKt43NTbeA
Je hebt naar https://www.youtube.com/watch?v=-lPdFmcfURo gekeken,https://www.youtube.com/watch?v=-lPdFmcfURo,2023-07-20,Unknown,
Je hebt naar Muscle Ups in front of Marines #pullups #marines #gym #school #shorts gekeken,https://www.youtube.com/watch?v=Pja_-CjonNY,2023-07-20,Bao Vuong,https://www.youtube.com/channel/UCHXdXXkTTGxcdVH6iuuYq3A
Je hebt naar https://www.youtube.com/watch?v=LkagOSvJ68Y gekeken,https://www.youtube.com/watch?v=LkagOSvJ68Y,2023-07-20,Unknown,
Je hebt naar Wholesome Gym Moment!! gekeken,https://www.youtube.com/watch?v=U_QSZD3afZI,2023-07-20,Gym_fails13,https://www.youtube.com/channel/UCTxrf6wnsKclVUDNzO4DCJA
Je hebt naar Tate almost crashes his Lamborghini gekeken,https://www.youtube.com/watch?v=QdMJXZEgjUE,2023-07-20,MorpheusTaken,https://www.youtube.com/channel/UCg4NrmtEawRaf-GXS54cGDA
Je hebt naar Blurry: ROK_V_EN_ZRSP_把牢底坐穿_CB_1_1920x1080_71s_230713_NR_469520 gekeken,https://www.youtube.com/watch?v=QK7YZbpGsjQ,2023-07-20,Unknown,
Je hebt naar https://www.youtube.com/watch?v=DEqDyAK3vwE gekeken,https://www.youtube.com/watch?v=DEqDyAK3vwE,2023-07-20,Unknown,
Je hebt naar IT HITS DIFFERENT 9.0 - EZ Bar- Joesthetics gekeken,https://www.youtube.com/watch?v=kjc5-mg59kU,2023-07-20,Jo Lindner,https://www.youtube.com/channel/UCHIoQeknRLAj54CMOzRZbaA
Je hebt naar The MOST attractive muscle you’re NOT training gekeken,https://www.youtube.com/watch?v=dMqxi796JyQ,2023-07-20,Dylan McKnight,https://www.youtube.com/channel/UCRWQco6IQJF17v_lVEi7_8Q
Je hebt naar Pick One Celebrity for Your Dream Workout #cbum #Gym #gymmotivation #gymtok #gymbro #trentwins gekeken,https://www.youtube.com/watch?v=_mwtRLZCQ-k,2023-07-19,Victor Troy Ikani,https://www.youtube.com/channel/UCjhC9NSz-YDwANpNHVGw67g
Je hebt naar https://www.youtube.com/watch?v=S1GVrYHD0do gekeken,https://www.youtube.com/watch?v=S1GVrYHD0do,2023-07-19,Unknown,
Je hebt naar https://www.youtube.com/watch?v=FRWWclPvcGI gekeken,https://www.youtube.com/watch?v=FRWWclPvcGI,2023-07-19,Unknown,
Je hebt naar Central Cee Is Not Impressed | #shorts gekeken,https://www.youtube.com/watch?v=3XbxCJmaDAY,2023-07-19,Kick Game,https://www.youtube.com/channel/UCJYi8RCFsJiLgKqmLSz5NMw
Je hebt naar Is NLE CHOPPA the smartest rapper ? gekeken,https://www.youtube.com/watch?v=0XM5lDlGFz8,2023-07-19,Jewelry Unlimited,https://www.youtube.com/channel/UCT4U9qY7FXgfQH7bZHdvaog
Je hebt naar https://www.youtube.com/watch?v=oiSIAq1ta24 gekeken,https://www.youtube.com/watch?v=oiSIAq1ta24,2023-07-19,Unknown,
Je hebt naar How viral videos are made… gekeken,https://www.youtube.com/watch?v=TDzAmDDf18M,2023-07-18,Oscar Acosta,https://www.youtube.com/channel/UCJl8JutbKgYQ21MkXyNKT-A
Je hebt naar Teaching World‘s Strongest Girl A Muscle Up gekeken,https://www.youtube.com/watch?v=Q70J6GcQ5z8,2023-07-18,Browney Shorts,https://www.youtube.com/channel/UCuJBpMyxlmemsQiivWPcGrQ
Je hebt naar CNN 'Rotterdam is de coolste stad van Europa' gekeken,https://www.youtube.com/watch?v=UZryrt9UyKE,2023-07-16,Omroep PowNed,https://www.youtube.com/channel/UCHTtspK-G7Wt68awRpTSkiw
Je hebt naar Eddie Murphy - Party All the Time gekeken,https://www.youtube.com/watch?v=iWa-6g-TbgI,2023-07-16,EddieMurphyVevo,https://www.youtube.com/channel/UCPBM0VIQZUOP1p2ts60M77A
Je hebt naar What's your pick?#nsabers gekeken,https://www.youtube.com/watch?v=YwJKv8aMg_M,2023-07-16,Unknown,
Je hebt naar Joe Rogan's take on Liver Punch gekeken,https://www.youtube.com/watch?v=2Ix6Fw4qQPM,2023-07-16,BOXING MANE,https://www.youtube.com/channel/UCCkRWeRSv9f7mapUDvbIVrA
Je hebt naar TRADWIFE TRIES TO SHAME 1% MAN @whatever gekeken,https://www.youtube.com/watch?v=ujAthPjBFNM,2023-07-16,MASCULINISM,https://www.youtube.com/channel/UCwlXHlVqyf5cu87RCCrLlFg
Je hebt naar мальчик tv мен vs девочка tv мен gekeken,https://www.youtube.com/watch?v=JiMmUh5T-tU,2023-07-16,FixPack,https://www.youtube.com/channel/UCVfJp44UFs1CPCW7brKDZdg
Je hebt naar HARDEST VEINS TO GET IN BODYBUILDING gekeken,https://www.youtube.com/watch?v=ahaDQctWoFw,2023-07-16,William Li,https://www.youtube.com/channel/UC2ITsesXteK2yWdcQQ1xbrw
Je hebt naar The Twitch Donation That Changed His Life.. gekeken,https://www.youtube.com/watch?v=4jy9aHOP8tY,2023-07-16,TwoQuickOnes,https://www.youtube.com/channel/UCHZi3ksgqMQoEvZWxaNBrNQ
Je hebt naar Best of favorite dance moves 💃 gekeken,https://www.youtube.com/watch?v=lztQ5hB6Xd0,2023-07-16,Ed People,https://www.youtube.com/channel/UC6SrBgEY5mUqiadXsz070GQ
Je hebt naar https://www.youtube.com/watch?v=IF_bqHV1O7k gekeken,https://www.youtube.com/watch?v=IF_bqHV1O7k,2023-07-16,Unknown,
Je hebt naar He did 100 pushups in a row! gekeken,https://www.youtube.com/watch?v=ywPedHHmmBU,2023-07-16,Chris Stocks,https://www.youtube.com/channel/UCER5KWh3g9ETM0CsiXS4pSA
Je hebt naar Life-Changing Self-Growth Challenge gekeken,https://www.youtube.com/watch?v=867fU5r8vZQ,2023-07-16,Unknown,
Je hebt naar The Truth About Andrew Tate gekeken,https://www.youtube.com/watch?v=vUFBR4MBoio,2023-07-16,Adin Live,https://www.youtube.com/channel/UCey-eDTR5J6xU6pZ2f4guoA
"Je hebt naar Lift These Stones, Win $500 gekeken",https://www.youtube.com/watch?v=UdMDWJZcPu4,2023-07-16,brandon williams,https://www.youtube.com/channel/UCiDVbQdyldbMvV6DGWSb9jQ
Je hebt naar How I Made Her Coffee Disappear 🤯☕️ #shorts #magic gekeken,https://www.youtube.com/watch?v=5R7X7FoAcwQ,2023-07-16,Wian,https://www.youtube.com/channel/UC3xgevNpGmAgWpdjtTXR20w
Je hebt naar Neuroscientist: How ADHD brains organize things | Andrew Huberman #shorts gekeken,https://www.youtube.com/watch?v=dnhDaiqNDwo,2023-07-16,Neuronaissance,https://www.youtube.com/channel/UCRbF9drHcG_LziI2tsEBWQA
Je hebt naar 605lb drop set gekeken,https://www.youtube.com/watch?v=n1jV3GOT-6o,2023-07-16,Daniel Ryjov,https://www.youtube.com/channel/UCQw3oaE_-j2vYGFwIYyQwsg
Je hebt naar Wait for the end #prank #omegle #shocked #comedyprank #funny #comedy gekeken,https://www.youtube.com/watch?v=q_B8Ujada8g,2023-07-16,Jesse Velosa,https://www.youtube.com/channel/UCflPux62TDLc_SiRsLZYIGA
Je hebt naar Ik bestelde het hele menu van Taco Mundo..😍 gekeken,https://www.youtube.com/watch?v=afmHIA5Lo44,2023-07-16,Kleine John,https://www.youtube.com/channel/UCLYdhVwi6AtBCZFLzSa3wCQ
Je hebt naar What is toxic masculinity #motivation #love #happy #life #business #mindset #masculinity #men #women gekeken,https://www.youtube.com/watch?v=O9ncnM78SO0,2023-07-16,KING AZOULAY,https://www.youtube.com/channel/UCLXrengox-g_UvDNRI6_zFA
Je hebt naar I Made Her Choose Between A Free Mac & PC 🤗 gekeken,https://www.youtube.com/watch?v=zGgIHLmnNKw,2023-07-16,BigDawsTv,https://www.youtube.com/channel/UCu4X846OSea5YU6S8fIpy1A
Je hebt naar Gym girl's Reaction to Powerlifter's Gym Prank is arrogant (Via YT: ANATOLY) gekeken,https://www.youtube.com/watch?v=T2g5tQas6Z0,2023-07-16,Powerhause,https://www.youtube.com/channel/UCJ_Mz9oElatCmBwbS24Gp3Q
Je hebt naar I drank mass gainer everyday for a year gekeken,https://www.youtube.com/watch?v=kDfztavSqnM,2023-07-16,Dylan McKnight,https://www.youtube.com/channel/UCRWQco6IQJF17v_lVEi7_8Q
Je hebt naar The siuuuuu virus 🤣🤣🤣.(4k memes) gekeken,https://www.youtube.com/watch?v=-GIN2W5nKT4,2023-07-16,Rico Animations,https://www.youtube.com/channel/UCOicc9kd58k_XR3D7bTx8oA
Je hebt naar Cristiano Ronaldo siuu fish version - #siuuuuu #cr7 gekeken,https://www.youtube.com/watch?v=ZnHobrM2F6E,2023-07-16,Shams Life,https://www.youtube.com/channel/UCHOvuX1OuckK1w_rD15XhVw
Je hebt naar LAYAHS REACTS TO HER VIRAL ANDREW TATE STREET INTERVIEWS 🤣 gekeken,https://www.youtube.com/watch?v=dq0v3oFGknI,2023-07-16,Layah Heilpern,https://www.youtube.com/channel/UCJk3wsIuHRzCTdKUZykIK8A
Je hebt naar XD068-EN-1080x1920 gekeken,https://www.youtube.com/watch?v=1Yvj_HmOC80,2023-07-16,Unknown,
Je hebt naar Cloning a Super Model in a DNA Laboratory🧬 gekeken,https://www.youtube.com/watch?v=Lol0mFSCo4Y,2023-07-16,Coby Persin,https://www.youtube.com/channel/UCYHjGa8K275f3vHodd2D9og
Je hebt naar Rating Strangers Shots 🏀 (Best Compilation in Spain🇪🇸) gekeken,https://www.youtube.com/watch?v=_nrJKDUPEh4,2023-07-16,Tuvok12,https://www.youtube.com/channel/UCeJQ-3Bs7AAN5m8HUbHG4-g
Je hebt naar Don't Talk Into The Mic! 😶 #shorts #comedy gekeken,https://www.youtube.com/watch?v=I_WTl61-WEY,2023-07-16,Riley Mae,https://www.youtube.com/channel/UCwDfuIKunIECYlUm6T7XPVQ
Je hebt naar THE MOST REALEST WORDS KHABIB EVER SAID. gekeken,https://www.youtube.com/watch?v=xaY5AziqYdw,2023-07-16,MMA LEGACY ,https://www.youtube.com/channel/UCWXHTzsKZlPYHwhpg4eZARQ
Je hebt naar I Duct Taped My Phone To My Foot! gekeken,https://www.youtube.com/watch?v=2uCJR_AjGac,2023-07-16,Aydon Holley,https://www.youtube.com/channel/UCmi_h8YyfnBaXcIxy7zVP_Q
Je hebt naar https://www.youtube.com/watch?v=U2HkobE9U2Y gekeken,https://www.youtube.com/watch?v=U2HkobE9U2Y,2023-07-16,Unknown,
Je hebt naar The Dumbbell Only 1 Person Could Lift gekeken,https://www.youtube.com/watch?v=1YmU64DYisU,2023-07-16,Browney Shorts,https://www.youtube.com/channel/UCuJBpMyxlmemsQiivWPcGrQ
Je hebt naar Scaring girls with my physique ! gekeken,https://www.youtube.com/watch?v=XjkA9zLi6sQ,2023-07-16,Alex Eubank,https://www.youtube.com/channel/UCx1LMNir8yqk6otSBCB-AQw
Je hebt naar #SurvivingInBelgium met Tom Waes – Teaser aflevering 1/5 - 'Noordzee' gekeken,https://www.youtube.com/watch?v=iBkVTFhg8ws,2023-07-16,Unknown,
Je hebt naar https://www.youtube.com/watch?v=iMlWd2gLzeE gekeken,https://www.youtube.com/watch?v=iMlWd2gLzeE,2023-07-16,Unknown,
Je hebt naar IT HITS DIFFERENT - Dumbbells VS Cables ?! gekeken,https://www.youtube.com/watch?v=CVw1xHhwgZk,2023-07-16,Jo Lindner,https://www.youtube.com/channel/UCHIoQeknRLAj54CMOzRZbaA
Je hebt naar Tequila instead of water prank 😂😂 gekeken,https://www.youtube.com/watch?v=kNP7vJd2opc,2023-07-16,Liv Swearingen (LIV),https://www.youtube.com/channel/UCd-B-J0ijnZo3mODqq-t15Q
Je hebt naar James Charles Wants To Be UN-Cancelled | Hasanabi Reacts ft. nickisnotgreen gekeken,https://www.youtube.com/watch?v=pUERP57K2e8,2023-07-16,Hasan Reactions,https://www.youtube.com/channel/UC1hW1iEFDsW-6V0zC8jqVQA
Je hebt naar breaking social norms be like... gekeken,https://www.youtube.com/watch?v=nJM1TaVL0e8,2023-07-15,Alana Cho,https://www.youtube.com/channel/UCoRGy1iLbyDMSLoM5eJA4_Q
Je hebt naar SHE PULLED THE SWORD OUT OF THE STONE RIGHT IN FRONT OF ME IN DISNEY WORLD gekeken,https://www.youtube.com/watch?v=dt6fBUBOtvk,2023-07-15,JoJo's World,https://www.youtube.com/channel/UCkUZ2zbi-NvTM2fLKC8xeEA
Je hebt naar Bugatti famous song#shortvideo gekeken,https://www.youtube.com/watch?v=ZB4IQtub7Ac,2023-07-15,Armaan King,https://www.youtube.com/channel/UC9oRph7HANEZmKKn2xPxHNA
Je hebt naar Longest long jump (fail) gekeken,https://www.youtube.com/watch?v=zJVIuevzBug,2023-07-15,JunkTramp,https://www.youtube.com/channel/UC_X3VexB-zomcP0E2i7NUjQ
Je hebt naar #SurvivingInBelgium met Tom Waes – Teaser aflevering 1/5 - 'Noordzee' gekeken,https://www.youtube.com/watch?v=iBkVTFhg8ws,2023-07-15,Unknown,
Je hebt naar Man Shocked by JiDion Rizz #shorts gekeken,https://www.youtube.com/watch?v=LgUlrIbxFqY,2023-07-15,Just JiDion,https://www.youtube.com/channel/UCtn2YwndNY78SpAyWZirFzw
Je hebt naar They be acting different after that big 10k😂 #viral #fitnesslife #fitnessgym #shortsviral #gym gekeken,https://www.youtube.com/watch?v=72BTyoRXCSQ,2023-07-15,Brodie Falgoust,https://www.youtube.com/channel/UCeEp3s9t-tsJC_y4qbH8QNA
Je hebt naar clean the ears 👂 #barber #barbershop #haircut #haircutting #yourtime #masterbarber gekeken,https://www.youtube.com/watch?v=wHASMyyd2lU,2023-07-15,TOP KUTS,https://www.youtube.com/channel/UCQ9QdnY5177erh3iBy_I47Q
Je hebt naar नहीं समझना  #pleasesubscribe #religion gekeken,https://www.youtube.com/watch?v=NjxdIxMjeB8,2023-07-15,sanki sk,https://www.youtube.com/channel/UCmEP1WzhAr_qWFXnMifZJtg
Je hebt naar https://www.youtube.com/watch?v=BA3sP_nY3Ps gekeken,https://www.youtube.com/watch?v=BA3sP_nY3Ps,2023-07-15,Unknown,
Je hebt naar Blooper. gekeken,https://www.youtube.com/watch?v=4n8NQoMsxAM,2023-07-15,Dan Rhodes,https://www.youtube.com/channel/UC6D1L2vxEAg_Vi0JSxMBDgA
Je hebt naar Who Ordered A Pizza Bagel gekeken,https://www.youtube.com/watch?v=2AXJAeOOqik,2023-07-15,Jake Ceja,https://www.youtube.com/channel/UC06hDL3xAoW5PAWFbRsA3XQ
Je hebt naar CLIFF DIVING OFF ITALIAN BALCONY 🤯🇮🇹 Who wants to see the results 🎥 #BraveGang #shorts gekeken,https://www.youtube.com/watch?v=FbamaUFsF6s,2023-07-15,Molly Carlson,https://www.youtube.com/channel/UCFw6KuhSrq96Xj_vIB-8dcA
Je hebt naar Blurry: COD 16x9 15' Mid - NL gekeken,https://www.youtube.com/watch?v=7vwGZB4e4YQ,2023-07-15,Unknown,
Je hebt naar LIKE for pt. 2 or see full video on my channel 👀 #icebath #icequeen #prank #couple #scare #shorts gekeken,https://www.youtube.com/watch?v=rqqnqpIFj4I,2023-07-15,Ice Queen,https://www.youtube.com/channel/UCEfOjO63T7-1CgQufhw0grQ
Je hebt naar Humbling A Body Builder… gekeken,https://www.youtube.com/watch?v=E6ip8g8Ha9M,2023-07-15,Aydon Holley,https://www.youtube.com/channel/UCmi_h8YyfnBaXcIxy7zVP_Q
Je hebt naar No Autotune vs Autotune gekeken,https://www.youtube.com/watch?v=RD-44ZN_Ngw,2023-07-15,Music Media,https://www.youtube.com/channel/UCWQrSQ0wJ3oZshXsZcl_Srg
Je hebt naar Jo Lindner Didn't Like Steroids 🙅‍♂️#Shorts #jolinder gekeken,https://www.youtube.com/watch?v=dqscm-Jgih4,2023-07-15,AEG Fitness,https://www.youtube.com/channel/UCjJvu43tPwLlVEvPf3RBtnA
Je hebt naar How long do trickshots take? gekeken,https://www.youtube.com/watch?v=3k01apyZFlI,2023-07-15,Tricksters,https://www.youtube.com/channel/UCkQEYwVkQwA19O2D0n_clFg
Je hebt naar Central cee haircut 🔥 gekeken,https://www.youtube.com/watch?v=TLmVINJFhzM,2023-07-15,jaycurls,https://www.youtube.com/channel/UC7-ToG3MPInvbyBJE00z5gA
Je hebt naar ALL ACTORS JUST QUIT gekeken,https://www.youtube.com/watch?v=0OjfxPVRV3Y,2023-07-15,HasanAbi,https://www.youtube.com/channel/UCtoaZpBnrd0lhycxYJ4MNOQ
Je hebt naar She does WHAT for a living? 😳 @KaiCenat gekeken,https://www.youtube.com/watch?v=-CEFJWU8QHw,2023-07-15,NLE CHOPPA,https://www.youtube.com/channel/UCWICXNlSLc7eeNazpzUZcLg
"Je hebt naar Frighteningly, the fastest one-inch punch on the whole network weighs 745 kilograms, super strength！ gekeken",https://www.youtube.com/watch?v=BqpyNCK1s8A,2023-07-15,My Kung Fu Life,https://www.youtube.com/channel/UCf_8MQfnLWLhOz3w7Yf95Yw
Je hebt naar Squatting 675LBS in a Public Gym! gekeken,https://www.youtube.com/watch?v=pESGjAdwWQQ,2023-07-15,Brady Shepherd,https://www.youtube.com/channel/UC-Y6B7OAvwq7EeTR_FZeZyg
